,CodaViolation,Condition,Item,OnsetViolation,PageType,ReactionTime,Response,Subject,TrialNumber,Version,Vowel,YesPosition
4257,0,BG,shtell,1,Test,1370,0,A20CYIUITWLCO,27,2,e,0
4258,1,worst,zgdivl,1,Catch,1189,0,A20CYIUITWLCO,28,2,,1
4259,1,best,frotion,1,Catch,1880,1,A20CYIUITWLCO,29,2,,0
4260,1,BB,dlefp,1,Test,1168,0,A20CYIUITWLCO,30,2,e,0
4261,1,GB,stoosf,0,Test,1245,0,A20CYIUITWLCO,31,2,oo,1
4262,1,worst,wlramr,1,Catch,1671,0,A20CYIUITWLCO,32,2,,1
4263,1,worst,krlisg,1,Catch,1123,0,A20CYIUITWLCO,33,2,,1
4264,1,BB,zgooshp,1,Test,1162,0,A20CYIUITWLCO,34,2,oo,0
4265,1,GB,snopk,0,Test,1677,1,A20CYIUITWLCO,35,2,o,0
4266,1,BB,shkuzv,1,Test,1486,0,A20CYIUITWLCO,36,2,u,1
4267,0,BG,tlag,1,Test,897,0,A20CYIUITWLCO,37,2,a,1
4276,1,best,claffer,1,Catch,5204,1,A20KJRW7NPB05U,2,0,,0
4277,1,GB,klefp,0,Test,2914,0,A20KJRW7NPB05U,3,0,e,0
4278,1,worst,wlramr,1,Catch,1473,0,A20KJRW7NPB05U,4,0,,0
4279,1,worst,zgdivl,1,Catch,2044,1,A20KJRW7NPB05U,5,0,,1
4280,1,best,frotion,1,Catch,2289,1,A20KJRW7NPB05U,6,0,,0
4281,1,GB,trooshp,0,Test,2743,0,A20KJRW7NPB05U,7,0,oo,1
4282,1,GB,splog,0,Test,1807,0,A20KJRW7NPB05U,8,0,o,1
4283,0,BG,shlaff,1,Test,1539,1,A20KJRW7NPB05U,9,0,a,1
4284,1,GB,throozg,0,Test,2598,0,A20KJRW7NPB05U,10,0,oo,0
4285,0,GG,plag,0,Test,2052,1,A20KJRW7NPB05U,11,0,a,1
4286,1,worst,tmoz,1,Catch,1857,0,A20KJRW7NPB05U,12,0,,0
4287,1,BB,vmebg,1,Test,1561,0,A20KJRW7NPB05U,13,0,e,0
4288,0,GG,smeck,0,Test,1652,1,A20KJRW7NPB05U,14,0,e,1
4289,0,BG,lrim,1,Test,1552,1,A20KJRW7NPB05U,15,0,i,0
4290,0,BG,shnog,1,Test,1889,1,A20KJRW7NPB05U,16,0,o,1
4291,1,worst,lbifth,1,Catch,1484,0,A20KJRW7NPB05U,17,0,,0
4292,1,BB,hroothf,1,Test,1383,0,A20KJRW7NPB05U,18,0,oo,0
4293,1,GB,gruzv,0,Test,4182,0,A20KJRW7NPB05U,19,0,u,1
4294,1,worst,krlisg,1,Catch,2508,0,A20KJRW7NPB05U,20,0,,1
4295,0,GG,swuff,0,Test,1742,1,A20KJRW7NPB05U,21,0,u,0
4296,1,GB,slemg,0,Test,2036,0,A20KJRW7NPB05U,22,0,e,1
4297,1,best,merly,1,Catch,1625,1,A20KJRW7NPB05U,23,0,,0
4298,0,BG,zboss,1,Test,2084,1,A20KJRW7NPB05U,24,0,o,1
4299,1,best,bressic,1,Catch,1503,1,A20KJRW7NPB05U,25,0,,1
4300,1,best,dellous,1,Catch,1979,1,A20KJRW7NPB05U,26,0,,1
4301,0,BG,znin,1,Test,1794,0,A20KJRW7NPB05U,27,0,i,0
4302,1,BB,srishf,1,Test,2311,0,A20KJRW7NPB05U,28,0,i,0
4303,1,BB,thloosf,1,Test,1490,0,A20KJRW7NPB05U,29,0,oo,0
4304,1,BB,zmopk,1,Test,2276,0,A20KJRW7NPB05U,30,0,o,0
4305,0,GG,drell,0,Test,2851,1,A20KJRW7NPB05U,31,0,e,1
4306,1,worst,psatrl,1,Catch,2182,0,A20KJRW7NPB05U,32,0,,1
4307,1,BB,shpivg,1,Test,2139,0,A20KJRW7NPB05U,33,0,i,0
4308,0,GG,krat,0,Test,1383,1,A20KJRW7NPB05U,34,0,a,0
4309,1,best,spellion,1,Catch,1538,1,A20KJRW7NPB05U,35,0,,0
4310,0,GG,pruss,0,Test,1570,1,A20KJRW7NPB05U,36,0,u,1
4311,0,BG,vnad,1,Test,1330,0,A20KJRW7NPB05U,37,0,a,1
4357,0,GG,snock,0,Test,3930,0,A21JLRJ8NVYZ3E,2,1,o,0
4358,1,GB,plav,0,Test,1410,0,A21JLRJ8NVYZ3E,3,1,a,0
4359,1,GB,prumth,0,Test,1507,0,A21JLRJ8NVYZ3E,4,1,u,0
4360,0,GG,skrep,0,Test,3535,1,A21JLRJ8NVYZ3E,5,1,e,1
4361,1,best,dellous,1,Catch,1246,1,A21JLRJ8NVYZ3E,6,1,,1
4362,0,GG,stoo,0,Test,1645,0,A21JLRJ8NVYZ3E,7,1,oo,1
4363,1,BB,zbofk,1,Test,1214,0,A21JLRJ8NVYZ3E,8,1,o,1
4364,1,GB,drefsh,0,Test,3679,0,A21JLRJ8NVYZ3E,9,1,e,0
4365,1,worst,wlramr,1,Catch,1811,0,A21JLRJ8NVYZ3E,10,1,,1
4366,1,BB,shlashk,1,Test,1658,0,A21JLRJ8NVYZ3E,11,1,a,1
4367,1,best,frotion,1,Catch,1537,1,A21JLRJ8NVYZ3E,12,1,,1
4368,1,worst,psatrl,1,Catch,2442,0,A21JLRJ8NVYZ3E,13,1,,1
4369,1,worst,krlisg,1,Catch,1771,0,A21JLRJ8NVYZ3E,14,1,,0
4370,1,GB,smen,0,Test,1861,0,A21JLRJ8NVYZ3E,15,1,e,0
4371,1,BB,znitp,1,Test,2301,0,A21JLRJ8NVYZ3E,16,1,i,1
4372,1,BB,lrid,1,Test,2534,0,A21JLRJ8NVYZ3E,17,1,i,0
4373,0,BG,dlep,1,Test,1905,1,A21JLRJ8NVYZ3E,18,1,e,1
4374,0,GG,glid,0,Test,1169,1,A21JLRJ8NVYZ3E,19,1,i,1
4375,1,worst,tmoz,1,Catch,2310,0,A21JLRJ8NVYZ3E,20,1,,0
4376,0,BG,zgoom,1,Test,1853,0,A21JLRJ8NVYZ3E,21,1,oo,0
4377,0,BG,fnooz,1,Test,1407,1,A21JLRJ8NVYZ3E,22,1,oo,0
4378,1,worst,lbifth,1,Catch,3002,0,A21JLRJ8NVYZ3E,23,1,,1
4379,1,best,claffer,1,Catch,1949,1,A21JLRJ8NVYZ3E,24,1,,1
4380,1,worst,zgdivl,1,Catch,1534,0,A21JLRJ8NVYZ3E,25,1,,0
4381,1,BB,shnoz,1,Test,2103,0,A21JLRJ8NVYZ3E,26,1,o,0
4382,0,BG,shkun,1,Test,2163,0,A21JLRJ8NVYZ3E,27,1,u,1
4383,1,GB,krathp,0,Test,2487,1,A21JLRJ8NVYZ3E,28,1,a,0
4384,0,GG,brizz,0,Test,1099,1,A21JLRJ8NVYZ3E,29,1,i,0
4385,0,BG,thmot,1,Test,1826,1,A21JLRJ8NVYZ3E,30,1,o,1
4386,1,best,merly,1,Catch,2176,1,A21JLRJ8NVYZ3E,31,1,,0
4387,0,BG,vre,1,Test,1700,1,A21JLRJ8NVYZ3E,32,1,e,1
4388,1,best,spellion,1,Catch,1752,1,A21JLRJ8NVYZ3E,33,1,,0
4389,1,BB,vnathk,1,Test,2084,0,A21JLRJ8NVYZ3E,34,1,a,1
4390,1,best,bressic,1,Catch,1611,1,A21JLRJ8NVYZ3E,35,1,,1
4391,0,GG,strool,0,Test,1565,1,A21JLRJ8NVYZ3E,36,1,oo,0
4392,1,GB,swukp,0,Test,1865,0,A21JLRJ8NVYZ3E,37,1,u,0
4678,0,GG,strool,0,Test,16657,1,A229PBL3A53GIY,2,1,oo,1
4679,1,BB,shnoz,1,Test,2976,1,A229PBL3A53GIY,3,1,o,0
4680,1,worst,zgdivl,1,Catch,2135,0,A229PBL3A53GIY,4,1,,0
4681,1,worst,tmoz,1,Catch,1303,0,A229PBL3A53GIY,5,1,,0
4682,0,GG,snock,0,Test,1912,1,A229PBL3A53GIY,6,1,o,0
4683,0,BG,shkun,1,Test,1302,0,A229PBL3A53GIY,7,1,u,0
4684,1,GB,swukp,0,Test,1416,0,A229PBL3A53GIY,8,1,u,0
4685,0,BG,vre,1,Test,1045,0,A229PBL3A53GIY,9,1,e,0
4686,0,BG,dlep,1,Test,1000,1,A229PBL3A53GIY,10,1,e,1
4687,1,GB,plav,0,Test,1280,0,A229PBL3A53GIY,11,1,a,1
4688,1,BB,shlashk,1,Test,1393,0,A229PBL3A53GIY,12,1,a,0
4689,0,BG,thmot,1,Test,1822,0,A229PBL3A53GIY,13,1,o,1
4690,1,worst,lbifth,1,Catch,1337,0,A229PBL3A53GIY,14,1,,0
4691,0,GG,glid,0,Test,2327,1,A229PBL3A53GIY,15,1,i,1
4692,1,best,bressic,1,Catch,1832,1,A229PBL3A53GIY,16,1,,1
4693,1,best,dellous,1,Catch,1382,1,A229PBL3A53GIY,17,1,,0
4694,1,GB,krathp,0,Test,1360,0,A229PBL3A53GIY,18,1,a,0
4695,1,BB,vnathk,1,Test,1338,0,A229PBL3A53GIY,19,1,a,0
4696,1,worst,wlramr,1,Catch,1552,0,A229PBL3A53GIY,20,1,,1
4697,1,best,merly,1,Catch,1576,1,A229PBL3A53GIY,21,1,,0
4698,1,best,claffer,1,Catch,1357,1,A229PBL3A53GIY,22,1,,1
4699,1,worst,krlisg,1,Catch,1360,0,A229PBL3A53GIY,23,1,,0
4700,1,GB,drefsh,0,Test,1371,0,A229PBL3A53GIY,24,1,e,0
4701,1,GB,smen,0,Test,1102,0,A229PBL3A53GIY,25,1,e,0
4702,1,BB,znitp,1,Test,1459,0,A229PBL3A53GIY,26,1,i,1
4703,0,GG,skrep,0,Test,1382,0,A229PBL3A53GIY,27,1,e,1
4704,1,BB,zbofk,1,Test,1000,0,A229PBL3A53GIY,28,1,o,1
4705,0,BG,zgoom,1,Test,1112,0,A229PBL3A53GIY,29,1,oo,1
4706,1,GB,prumth,0,Test,909,0,A229PBL3A53GIY,30,1,u,1
4707,0,BG,fnooz,1,Test,887,0,A229PBL3A53GIY,31,1,oo,1
4708,1,best,frotion,1,Catch,1158,1,A229PBL3A53GIY,32,1,,1
4709,1,best,spellion,1,Catch,1012,1,A229PBL3A53GIY,33,1,,1
4710,1,BB,lrid,1,Test,943,0,A229PBL3A53GIY,34,1,i,1
4711,0,GG,stoo,0,Test,2057,1,A229PBL3A53GIY,35,1,oo,0
4712,0,GG,brizz,0,Test,1450,1,A229PBL3A53GIY,36,1,i,0
4713,1,worst,psatrl,1,Catch,1157,0,A229PBL3A53GIY,37,1,,1
4722,1,best,dellous,1,Catch,7700,0,A22RYT57XW88C1,2,3,,1
4723,0,BG,thloo,1,Test,6119,0,A22RYT57XW88C1,3,3,oo,0
4724,1,worst,krlisg,1,Catch,5436,0,A22RYT57XW88C1,4,3,,1
4725,0,BG,zmock,1,Test,4207,1,A22RYT57XW88C1,5,3,o,1
4726,1,GB,flathk,0,Test,6606,0,A22RYT57XW88C1,6,3,a,1
4727,1,GB,blofk,0,Test,2861,0,A22RYT57XW88C1,7,3,o,0
4728,1,worst,wlramr,1,Catch,2109,0,A22RYT57XW88C1,8,3,,0
4729,0,GG,klep,0,Test,2271,1,A22RYT57XW88C1,9,3,e,1
4730,1,best,frotion,1,Catch,2781,1,A22RYT57XW88C1,10,3,,1
4731,1,GB,shritp,0,Test,2380,0,A22RYT57XW88C1,11,3,i,0
4732,1,best,spellion,1,Catch,1951,1,A22RYT57XW88C1,12,3,,0
4733,1,BB,vlathp,1,Test,2477,0,A22RYT57XW88C1,13,3,a,0
4734,1,BB,zdumth,1,Test,1661,0,A22RYT57XW88C1,14,3,u,1
4735,1,BB,thnukp,1,Test,1965,0,A22RYT57XW88C1,15,3,u,0
4736,1,worst,tmoz,1,Catch,1567,0,A22RYT57XW88C1,16,3,,1
4737,1,BB,tlav,1,Test,2046,0,A22RYT57XW88C1,17,3,a,1
4738,1,BB,shtefsh,1,Test,1741,0,A22RYT57XW88C1,18,3,e,1
4739,1,GB,skashk,0,Test,2607,1,A22RYT57XW88C1,19,3,a,0
4740,0,GG,splot,0,Test,1448,1,A22RYT57XW88C1,20,3,o,1
4741,1,best,bressic,1,Catch,1515,1,A22RYT57XW88C1,21,3,,0
4742,0,GG,sle,0,Test,1437,1,A22RYT57XW88C1,22,3,e,1
4743,1,BB,fmen,1,Test,1277,0,A22RYT57XW88C1,23,3,e,1
4744,1,worst,zgdivl,1,Catch,1438,0,A22RYT57XW88C1,24,3,,0
4745,1,worst,psatrl,1,Catch,1790,0,A22RYT57XW88C1,25,3,,1
4746,1,best,claffer,1,Catch,1613,1,A22RYT57XW88C1,26,3,,0
4747,1,GB,spoz,0,Test,1677,0,A22RYT57XW88C1,27,3,o,0
4748,0,BG,hrool,1,Test,1533,0,A22RYT57XW88C1,28,3,oo,1
4749,0,BG,shpizz,1,Test,1581,0,A22RYT57XW88C1,29,3,i,0
4750,0,GG,grun,0,Test,1343,1,A22RYT57XW88C1,30,3,u,1
4751,0,GG,throoz,0,Test,4364,1,A22RYT57XW88C1,31,3,oo,1
4752,0,GG,troom,0,Test,1309,1,A22RYT57XW88C1,32,3,oo,0
4753,1,worst,lbifth,1,Catch,1390,0,A22RYT57XW88C1,33,3,,0
4754,0,BG,vmep,1,Test,1647,0,A22RYT57XW88C1,34,3,e,1
4755,1,best,merly,1,Catch,1326,1,A22RYT57XW88C1,35,3,,0
4756,0,BG,srid,1,Test,1724,0,A22RYT57XW88C1,36,3,i,0
4757,1,GB,frid,0,Test,1853,0,A22RYT57XW88C1,37,3,i,1
4766,1,GB,trooshp,0,Test,11687,0,A231YJ92L0FV6T,2,0,oo,1
4767,1,best,claffer,1,Catch,12408,0,A231YJ92L0FV6T,3,0,,1
4768,1,best,dellous,1,Catch,16548,0,A231YJ92L0FV6T,4,0,,1
4769,0,BG,lrim,1,Test,11205,0,A231YJ92L0FV6T,5,0,i,0
4770,1,BB,thloosf,1,Test,12581,0,A231YJ92L0FV6T,6,0,oo,0
4771,0,BG,zboss,1,Test,16245,0,A231YJ92L0FV6T,7,0,o,1
4772,0,GG,krat,0,Test,14165,1,A231YJ92L0FV6T,8,0,a,0
4773,1,BB,zmopk,1,Test,9429,0,A231YJ92L0FV6T,9,0,o,0
4774,0,BG,znin,1,Test,7853,0,A231YJ92L0FV6T,10,0,i,0
4775,1,worst,lbifth,1,Catch,10861,0,A231YJ92L0FV6T,11,0,,0
4776,1,worst,psatrl,1,Catch,11165,0,A231YJ92L0FV6T,12,0,,1
4777,1,GB,gruzv,0,Test,7087,0,A231YJ92L0FV6T,13,0,u,1
4778,1,worst,wlramr,1,Catch,21432,0,A231YJ92L0FV6T,14,0,,1
4779,0,GG,smeck,0,Test,7630,0,A231YJ92L0FV6T,15,0,e,0
4780,0,GG,drell,0,Test,9147,0,A231YJ92L0FV6T,16,0,e,0
4781,1,best,spellion,1,Catch,7548,0,A231YJ92L0FV6T,17,0,,0
4782,1,BB,hroothf,1,Test,6213,0,A231YJ92L0FV6T,18,0,oo,1
4783,0,GG,pruss,0,Test,12621,0,A231YJ92L0FV6T,19,0,u,0
4784,0,GG,plag,0,Test,6124,1,A231YJ92L0FV6T,20,0,a,0
4785,1,GB,slemg,0,Test,8741,0,A231YJ92L0FV6T,21,0,e,0
4786,0,GG,swuff,0,Test,6045,0,A231YJ92L0FV6T,22,0,u,0
4787,0,BG,vnad,1,Test,8941,0,A231YJ92L0FV6T,23,0,a,0
4788,1,worst,zgdivl,1,Catch,5821,0,A231YJ92L0FV6T,24,0,,1
4789,1,worst,tmoz,1,Catch,7260,0,A231YJ92L0FV6T,25,0,,0
4790,1,GB,splog,0,Test,7957,0,A231YJ92L0FV6T,26,0,o,1
4791,1,best,bressic,1,Catch,6605,0,A231YJ92L0FV6T,27,0,,0
4792,1,GB,throozg,0,Test,4845,0,A231YJ92L0FV6T,28,0,oo,1
4793,1,BB,vmebg,1,Test,7197,0,A231YJ92L0FV6T,29,0,e,0
4794,1,GB,klefp,0,Test,5869,0,A231YJ92L0FV6T,30,0,e,1
4795,1,worst,krlisg,1,Catch,5645,0,A231YJ92L0FV6T,31,0,,0
4796,1,BB,srishf,1,Test,4933,0,A231YJ92L0FV6T,32,0,i,1
4797,0,BG,shlaff,1,Test,9269,0,A231YJ92L0FV6T,33,0,a,1
4798,1,best,frotion,1,Catch,7053,0,A231YJ92L0FV6T,34,0,,0
4799,1,best,merly,1,Catch,7406,1,A231YJ92L0FV6T,35,0,,1
4800,1,BB,shpivg,1,Test,4812,0,A231YJ92L0FV6T,36,0,i,0
4801,0,BG,shnog,1,Test,5413,0,A231YJ92L0FV6T,37,0,o,1
4847,0,BG,hrool,1,Test,11243,1,A23NHL1Q5LUYB4,2,3,oo,1
4848,1,BB,shtefsh,1,Test,1978,1,A23NHL1Q5LUYB4,3,3,e,1
4849,0,GG,grun,0,Test,3266,1,A23NHL1Q5LUYB4,4,3,u,0
4850,1,worst,tmoz,1,Catch,1413,0,A23NHL1Q5LUYB4,5,3,,0
4851,1,GB,skashk,0,Test,1813,0,A23NHL1Q5LUYB4,6,3,a,0
4852,1,best,bressic,1,Catch,2667,1,A23NHL1Q5LUYB4,7,3,,1
4853,1,best,frotion,1,Catch,1510,1,A23NHL1Q5LUYB4,8,3,,0
4854,1,GB,blofk,0,Test,1606,0,A23NHL1Q5LUYB4,9,3,o,0
4855,1,BB,thnukp,1,Test,1821,0,A23NHL1Q5LUYB4,10,3,u,1
4856,1,worst,krlisg,1,Catch,1732,0,A23NHL1Q5LUYB4,11,3,,1
4857,1,worst,wlramr,1,Catch,1846,0,A23NHL1Q5LUYB4,12,3,,0
4858,0,BG,shpizz,1,Test,1413,0,A23NHL1Q5LUYB4,13,3,i,1
4859,0,GG,troom,0,Test,1341,1,A23NHL1Q5LUYB4,14,3,oo,1
4860,1,GB,shritp,0,Test,1366,0,A23NHL1Q5LUYB4,15,3,i,1
4861,0,BG,vmep,1,Test,1262,0,A23NHL1Q5LUYB4,16,3,e,1
4862,1,worst,zgdivl,1,Catch,1270,0,A23NHL1Q5LUYB4,17,3,,1
4863,1,best,merly,1,Catch,1438,1,A23NHL1Q5LUYB4,18,3,,1
4864,1,BB,tlav,1,Test,1476,0,A23NHL1Q5LUYB4,19,3,a,1
4865,1,BB,vlathp,1,Test,1606,0,A23NHL1Q5LUYB4,20,3,a,0
4866,1,BB,fmen,1,Test,1421,0,A23NHL1Q5LUYB4,21,3,e,1
4867,1,GB,flathk,0,Test,1453,0,A23NHL1Q5LUYB4,22,3,a,0
4868,0,BG,zmock,1,Test,1611,1,A23NHL1Q5LUYB4,23,3,o,0
4869,0,GG,klep,0,Test,1310,1,A23NHL1Q5LUYB4,24,3,e,0
4870,0,GG,throoz,0,Test,2221,1,A23NHL1Q5LUYB4,25,3,oo,1
4871,0,BG,srid,1,Test,1797,0,A23NHL1Q5LUYB4,26,3,i,1
4872,1,BB,zdumth,1,Test,1142,0,A23NHL1Q5LUYB4,27,3,u,1
4873,1,worst,lbifth,1,Catch,1932,0,A23NHL1Q5LUYB4,28,3,,0
4874,0,GG,sle,0,Test,1334,1,A23NHL1Q5LUYB4,29,3,e,1
4875,1,GB,spoz,0,Test,1453,0,A23NHL1Q5LUYB4,30,3,o,0
4876,0,BG,thloo,1,Test,1781,0,A23NHL1Q5LUYB4,31,3,oo,1
4877,1,worst,psatrl,1,Catch,2052,0,A23NHL1Q5LUYB4,32,3,,1
4878,1,best,claffer,1,Catch,1476,1,A23NHL1Q5LUYB4,33,3,,0
4879,1,best,spellion,1,Catch,1549,1,A23NHL1Q5LUYB4,34,3,,1
4880,0,GG,splot,0,Test,1230,1,A23NHL1Q5LUYB4,35,3,o,0
4881,1,best,dellous,1,Catch,1261,1,A23NHL1Q5LUYB4,36,3,,0
4882,1,GB,frid,0,Test,1381,0,A23NHL1Q5LUYB4,37,3,i,1
4891,0,GG,snock,0,Test,13714,0,A245ULD0JMXA1A,2,1,o,0
4892,1,worst,krlisg,1,Catch,1575,0,A245ULD0JMXA1A,3,1,,0
4893,1,GB,prumth,0,Test,1274,0,A245ULD0JMXA1A,4,1,u,0
4894,1,best,dellous,1,Catch,1188,1,A245ULD0JMXA1A,5,1,,1
4895,1,GB,plav,0,Test,1921,1,A245ULD0JMXA1A,6,1,a,1
4896,1,GB,drefsh,0,Test,2119,1,A245ULD0JMXA1A,7,1,e,0
4897,1,worst,zgdivl,1,Catch,1050,1,A245ULD0JMXA1A,8,1,,1
4898,1,best,frotion,1,Catch,1168,0,A245ULD0JMXA1A,9,1,,1
4899,0,GG,glid,0,Test,911,0,A245ULD0JMXA1A,10,1,i,0
4900,1,best,bressic,1,Catch,1997,0,A245ULD0JMXA1A,11,1,,1
4901,0,BG,vre,1,Test,3533,0,A245ULD0JMXA1A,12,1,e,0
4902,0,GG,brizz,0,Test,3485,1,A245ULD0JMXA1A,13,1,i,1
4903,1,best,claffer,1,Catch,1508,1,A245ULD0JMXA1A,14,1,,0
4904,1,worst,psatrl,1,Catch,1240,0,A245ULD0JMXA1A,15,1,,0
4905,1,BB,zbofk,1,Test,1751,0,A245ULD0JMXA1A,16,1,o,0
4906,0,GG,skrep,0,Test,1844,0,A245ULD0JMXA1A,17,1,e,1
4907,1,GB,swukp,0,Test,1269,1,A245ULD0JMXA1A,18,1,u,0
4908,1,GB,smen,0,Test,1415,1,A245ULD0JMXA1A,19,1,e,0
4909,1,BB,znitp,1,Test,1845,1,A245ULD0JMXA1A,20,1,i,0
4910,1,worst,lbifth,1,Catch,1281,0,A245ULD0JMXA1A,21,1,,1
4911,0,BG,shkun,1,Test,1649,0,A245ULD0JMXA1A,22,1,u,1
4912,0,BG,dlep,1,Test,91613,1,A245ULD0JMXA1A,23,1,e,0
4913,1,BB,vnathk,1,Test,1756,1,A245ULD0JMXA1A,24,1,a,0
4914,1,worst,tmoz,1,Catch,2119,0,A245ULD0JMXA1A,25,1,,1
4915,0,BG,zgoom,1,Test,1109,0,A245ULD0JMXA1A,26,1,oo,0
4916,0,GG,stoo,0,Test,1635,1,A245ULD0JMXA1A,27,1,oo,0
4917,0,GG,strool,0,Test,1319,0,A245ULD0JMXA1A,28,1,oo,0
4918,1,GB,krathp,0,Test,1739,0,A245ULD0JMXA1A,29,1,a,1
4919,0,BG,fnooz,1,Test,1782,0,A245ULD0JMXA1A,30,1,oo,0
4920,0,BG,thmot,1,Test,1666,0,A245ULD0JMXA1A,31,1,o,1
4921,1,BB,shnoz,1,Test,1292,0,A245ULD0JMXA1A,32,1,o,1
4922,1,worst,wlramr,1,Catch,1316,0,A245ULD0JMXA1A,33,1,,1
4923,1,BB,lrid,1,Test,1101,0,A245ULD0JMXA1A,34,1,i,1
4924,1,best,merly,1,Catch,1113,0,A245ULD0JMXA1A,35,1,,1
4925,1,BB,shlashk,1,Test,1200,0,A245ULD0JMXA1A,36,1,a,0
4926,1,best,spellion,1,Catch,1453,0,A245ULD0JMXA1A,37,1,,0
4935,1,best,dellous,1,Catch,12127,1,A26RO8GGTQAXGG,2,0,,1
4936,0,GG,swuff,0,Test,13398,1,A26RO8GGTQAXGG,3,0,u,0
4937,1,worst,psatrl,1,Catch,6346,0,A26RO8GGTQAXGG,4,0,,1
4938,1,GB,gruzv,0,Test,2943,0,A26RO8GGTQAXGG,5,0,u,1
4939,0,BG,shlaff,1,Test,3408,0,A26RO8GGTQAXGG,6,0,a,0
4940,1,best,frotion,1,Catch,3449,1,A26RO8GGTQAXGG,7,0,,1
4941,1,worst,krlisg,1,Catch,3035,0,A26RO8GGTQAXGG,8,0,,1
4942,1,GB,splog,0,Test,7128,0,A26RO8GGTQAXGG,9,0,o,0
4943,1,best,bressic,1,Catch,5951,1,A26RO8GGTQAXGG,10,0,,0
4944,1,GB,klefp,0,Test,2157,0,A26RO8GGTQAXGG,11,0,e,1
4945,0,BG,lrim,1,Test,2155,1,A26RO8GGTQAXGG,12,0,i,0
4946,1,BB,vmebg,1,Test,1942,0,A26RO8GGTQAXGG,13,0,e,1
4947,1,BB,zmopk,1,Test,2091,0,A26RO8GGTQAXGG,14,0,o,1
4948,0,GG,plag,0,Test,3416,1,A26RO8GGTQAXGG,15,0,a,1
4949,0,BG,shnog,1,Test,1875,0,A26RO8GGTQAXGG,16,0,o,0
4950,1,best,merly,1,Catch,5006,1,A26RO8GGTQAXGG,17,0,,1
4951,0,BG,znin,1,Test,5316,0,A26RO8GGTQAXGG,18,0,i,0
4952,0,GG,drell,0,Test,3629,0,A26RO8GGTQAXGG,19,0,e,1
4953,0,GG,krat,0,Test,4693,1,A26RO8GGTQAXGG,20,0,a,0
4954,0,GG,pruss,0,Test,2177,1,A26RO8GGTQAXGG,21,0,u,0
4955,0,BG,zboss,1,Test,2369,1,A26RO8GGTQAXGG,22,0,o,1
4956,1,BB,hroothf,1,Test,2578,0,A26RO8GGTQAXGG,23,0,oo,0
4957,1,worst,zgdivl,1,Catch,2226,0,A26RO8GGTQAXGG,24,0,,0
4958,1,worst,lbifth,1,Catch,2571,0,A26RO8GGTQAXGG,25,0,,1
4959,0,GG,smeck,0,Test,1917,1,A26RO8GGTQAXGG,26,0,e,1
4960,1,GB,throozg,0,Test,3133,0,A26RO8GGTQAXGG,27,0,oo,0
4961,1,BB,srishf,1,Test,2604,0,A26RO8GGTQAXGG,28,0,i,1
4962,1,worst,tmoz,1,Catch,1814,0,A26RO8GGTQAXGG,29,0,,0
4963,1,GB,trooshp,0,Test,3142,0,A26RO8GGTQAXGG,30,0,oo,0
4964,0,BG,vnad,1,Test,2506,0,A26RO8GGTQAXGG,31,0,a,0
4965,1,GB,slemg,0,Test,2301,0,A26RO8GGTQAXGG,32,0,e,0
4966,1,best,claffer,1,Catch,2112,1,A26RO8GGTQAXGG,33,0,,0
4967,1,BB,thloosf,1,Test,2301,0,A26RO8GGTQAXGG,34,0,oo,0
4968,1,BB,shpivg,1,Test,2008,0,A26RO8GGTQAXGG,35,0,i,0
4969,1,worst,wlramr,1,Catch,3558,0,A26RO8GGTQAXGG,36,0,,1
4970,1,best,spellion,1,Catch,2578,1,A26RO8GGTQAXGG,37,0,,1
5171,0,GG,frim,0,Test,3831,1,A27Y8K3JEAFZIB,2,2,i,1
5172,1,GB,stoosf,0,Test,1556,0,A27Y8K3JEAFZIB,3,2,oo,1
5173,0,GG,bloss,0,Test,2765,1,A27Y8K3JEAFZIB,4,2,o,1
5174,1,worst,lbifth,1,Catch,1357,0,A27Y8K3JEAFZIB,5,2,,1
5175,1,best,frotion,1,Catch,1327,1,A27Y8K3JEAFZIB,6,2,,1
5176,1,best,claffer,1,Catch,1158,0,A27Y8K3JEAFZIB,7,2,,0
5177,1,best,bressic,1,Catch,2805,0,A27Y8K3JEAFZIB,8,2,,1
5178,1,BB,vremg,1,Test,1175,0,A27Y8K3JEAFZIB,9,2,e,1
5179,1,BB,dlefp,1,Test,1293,0,A27Y8K3JEAFZIB,10,2,e,1
5180,1,GB,snopk,0,Test,1990,0,A27Y8K3JEAFZIB,11,2,o,1
5181,1,BB,shkuzv,1,Test,974,0,A27Y8K3JEAFZIB,12,2,u,1
5182,0,BG,vlat,1,Test,1141,0,A27Y8K3JEAFZIB,13,2,a,1
5183,1,best,merly,1,Catch,1221,0,A27Y8K3JEAFZIB,14,2,,0
5184,1,BB,zgooshp,1,Test,1453,1,A27Y8K3JEAFZIB,15,2,oo,0
5185,0,BG,thnuff,1,Test,3527,1,A27Y8K3JEAFZIB,16,2,u,0
5186,1,BB,fnoozg,1,Test,5310,0,A27Y8K3JEAFZIB,17,2,oo,1
5187,0,BG,fmeck,1,Test,1574,0,A27Y8K3JEAFZIB,18,2,e,1
5188,1,best,dellous,1,Catch,1903,1,A27Y8K3JEAFZIB,19,2,,0
5189,1,GB,stroothf,0,Test,1885,0,A27Y8K3JEAFZIB,20,2,oo,1
